Page,,Section,English Text,Chinese Text,"Section ID
"," Button Text
",Link,Image File,Status,Notes,,,,,,,
Resources,Resource Link,resource_ctd_link,CTD Website,CTD 网站,,,https://www.ctd.northwestern.edu/,,Approved,天赋教育资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_davidson_institute_title,Davidson Institute,Davidson Institute,,,,,Approved,天赋教育资源标题,,,,,,,
Resources,Resource Link,resource_davidson_institute_desc,"Davidson Institute supports profoundly gifted young people and their families through programs, resources, and community support.",Davidson Institute 通过项目、资源与社群支持高度天赋学生及其家庭。,,,,,Approved,天赋教育资源说明,,,,,,,
Resources,Resource Link,resource_davidson_institute_link,Davidson Institute Website,Davidson Institute 网站,,,https://www.davidsongifted.org/,,Approved,天赋教育资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_duke_precollege_title,Duke Pre-College Programs,Duke Pre-College 高阶学习项目,,,,,Approved,天赋教育资源标题,,,,,,,
Resources,Resource Link,resource_duke_precollege_desc,"Duke Pre-College offers summer academic enrichment programs for middle and high school students. Program format, eligibility, credit status, and course availability may vary by year, so families should check Duke’s official website for the latest details.",Duke Pre-College 为中学生和高中生提供暑期学术拓展项目。项目形式、申请资格、是否有学分与课程安排可能每年不同，家庭应以 Duke 官方网站公布的最新信息为准。,,,,,Approved,天赋教育资源说明,,,,,,,
Resources,Resource Link,resource_duke_precollege_link,Duke Pre-College Website,Duke Pre-College 网站,,,https://provost.duke.edu/pre-college-programs/,,Approved,天赋教育资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_promys_title,PROMYS - Program in Mathematics for Young Scientists,PROMYS 青少年数学科学家项目,,,,,Approved,暑期数学资源标题,,,,,,,
Resources,Resource Link,resource_promys_desc,Category: Math & Quantitative Thinking. Format: Six-week residential summer mathematics program at Boston University. Credit: Non-credit enrichment. Best for strongly motivated high school students who enjoy deep mathematical exploration. Typical deadline: late February; families should verify official dates each year.,类别：数学与量化思维。形式：Boston University 校园六周住宿型暑期数学项目。学分：非学分型拓展项目。适合热爱深入数学探索、数学动力强的高中生。通常截止日期：二月底；家庭应每年核对官网最新日期。,,,,,Approved,暑期数学资源说明,,,,,,,
Resources,Resource Link,resource_promys_link,PROMYS Website,PROMYS 网站,,,https://promys.org/programs/promys/for-students/,,Approved,暑期数学资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_mathcamp_title,Canada/USA Mathcamp,Canada/USA Mathcamp 数学营,,,,,Approved,暑期数学资源标题,,,,,,,
Resources,Resource Link,resource_mathcamp_desc,Category: Math & Quantitative Thinking. Format: Five-week immersive summer program for mathematically talented students ages 13–18. Credit: Non-credit enrichment. Typical deadline: February; families should verify official dates each year.,类别：数学与量化思维。形式：面向 13–18 岁数学天赋学生的五周沉浸式暑期项目。学分：非学分型拓展项目。通常截止日期：二月；家庭应每年核对官网最新日期。,,,,,Approved,暑期数学资源说明,,,,,,,
Resources,Resource Link,resource_mathcamp_link,Canada/USA Mathcamp Website,Canada/USA Mathcamp 网站,,,https://www.mathcamp.org/,,Approved,暑期数学资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_ross_math_title,Ross Mathematics Program,Ross Mathematics Program 数学项目,,,,,Approved,暑期数学资源标题,,,,,,,
Resources,Resource Link,resource_ross_math_desc,Category: Math & Quantitative Thinking. Format: Six-week residential intensive mathematics program for motivated pre-college students. Credit: Non-credit enrichment. Best for students with strong preparation in standard high school math and interest in advanced mathematical thinking. Deadline: verify on official website each year.,类别：数学与量化思维。形式：六周住宿型高强度数学暑期项目，面向有动力的大学预备阶段学生。学分：非学分型拓展项目。适合高中数学基础扎实、希望探索高阶数学思维的学生。截止日期：请每年核对官网。,,,,,Approved,暑期数学资源说明,,,,,,,
Resources,Resource Link,resource_ross_math_link,Ross Mathematics Program Website,Ross Mathematics Program 网站,,,https://rossprogram.org/,,Approved,暑期数学资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_mit_bwsi_title,MIT Beaver Works Summer Institute,MIT Beaver Works Summer Institute,,,,,Approved,STEM暑期资源标题,,,,,,,
Resources,Resource Link,resource_mit_bwsi_desc,"Category: STEM, Engineering & Research. Format: Intensive four-week STEM program with important online prerequisite coursework. Credit: Generally non-credit enrichment. Best for high-achieving students entering senior year and students with strong technical interest. Deadline: varies by year; families should verify official application milestones.",类别：STEM、工程与研究。形式：四周高强度 STEM 项目，并重视线上先修课程完成情况。学分：通常为非学分型拓展项目。适合即将进入毕业年级、技术兴趣强、学术能力突出的学生。截止日期：每年不同；家庭应核对官网申请节点。,,,,,Approved,STEM暑期资源说明,,,,,,,
Resources,Resource Link,resource_mit_bwsi_link,MIT BWSI Website,MIT BWSI 网站,,,https://bwsi.mit.edu/,,Approved,STEM暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_shad_canada_title,SHAD Canada,SHAD Canada,,,,,Approved,加拿大暑期资源标题,,,,,,,
Resources,Resource Link,resource_shad_canada_desc,"Category: STEM, Entrepreneurship & Leadership. Format: Month-long summer STEAM and entrepreneurship program across Canada. Credit: Depends on province and school system; may count for high school credit in some provinces and may support SHSM or IB CAS requirements. Deadline: verify on official website each year.",类别：STEM、创业与领导力。形式：加拿大跨校区一个月暑期 STEAM 与创业项目。学分：取决于省份与学校系统；部分省份可计入高中学分，也可能支持 Ontario SHSM 或 IB CAS 要求。截止日期：请每年核对官网。,,,,,Approved,加拿大暑期资源说明,,,,,,,
Resources,Resource Link,resource_shad_canada_link,SHAD Canada Website,SHAD Canada 网站,,,https://www.shad.ca/,,Approved,加拿大暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_uoft_deep_title,UofT DEEP Summer Academy,UofT DEEP Summer Academy 工程暑期学院,,,,,Approved,加拿大STEM暑期资源标题,,,,,,,
Resources,Resource Link,resource_uoft_deep_desc,"Category: STEM, Engineering & Research. Format: Hands-on summer engineering program for high school students at the University of Toronto. Credit: Generally non-credit pre-university enrichment. Best for Grade 9–12 students interested in engineering, technology, business, and science. Deadline: varies by year; families should verify the official application page.",类别：STEM、工程与研究。形式：University of Toronto 面向高中生的实践型工程暑期项目。学分：通常为非学分型大学预备拓展项目。适合 9–12 年级对工程、技术、商业与科学感兴趣的学生。截止日期：每年不同；家庭应核对官方申请页面。,,,,,Approved,加拿大STEM暑期资源说明,,,,,,,
Resources,Resource Link,resource_uoft_deep_link,UofT DEEP Summer Academy Website,UofT DEEP Summer Academy 网站,,,https://outreach.engineering.utoronto.ca/pre-university-programs/high-school-program/deep/,,Approved,加拿大STEM暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_risd_precollege_title,RISD Pre-College,RISD Pre-College 艺术预科项目,,,,,Approved,艺术暑期资源标题,,,,,,,
Resources,Resource Link,resource_risd_precollege_desc,"Category: Art, Design & Portfolio. Format: Pre-college art and design programs with in-person and online options. Credit: Verify current credit status on RISD’s official website. Best for high school students building art, design, and portfolio foundations. Deadline: verify official application dates each year.",类别：艺术、设计与作品集。形式：艺术与设计预科项目，可能包含线下与线上形式。学分：请以 RISD 官网最新说明为准。适合希望建立艺术、设计与作品集基础的高中生。截止日期：请每年核对官网申请日期。,,,,,Approved,艺术暑期资源说明,,,,,,,
Resources,Resource Link,resource_risd_precollege_link,RISD Pre-College Website,RISD Pre-College 网站,,,https://precollege.risd.edu/,,Approved,艺术暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_parsons_precollege_title,Parsons Youth & Pre-College,Parsons 青少年与预科项目,,,,,Approved,艺术暑期资源标题,,,,,,,
Resources,Resource Link,resource_parsons_precollege_desc,"Category: Art, Design & Portfolio. Format: Youth and pre-college summer programs for students in grades 3–12. Credit: Some Parsons summer intensive options may be credit-bearing, but families should verify each specific program. Best for students exploring fashion, design, fine arts, and creative pathways.",类别：艺术、设计与作品集。形式：面向 3–12 年级学生的青少年与预科暑期项目。学分：部分 Parsons 暑期 intensive 项目可能有学分，但家庭应核对具体项目。适合探索时尚、设计、纯艺与创意方向的学生。,,,,,Approved,艺术暑期资源说明,,,,,,,
Resources,Resource Link,resource_parsons_precollege_link,Parsons Youth & Pre-College Website,Parsons 青少年与预科项目网站,,,https://www.newschool.edu/parsons/youth-precollege-summer/,,Approved,艺术暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_pratt_precollege_title,Pratt PreCollege Summer Intensive,Pratt PreCollege 暑期强化项目,,,,,Approved,艺术暑期资源标题,,,,,,,
Resources,Resource Link,resource_pratt_precollege_desc,"Category: Art, Design, Architecture & Portfolio. Format: Four-week in-person summer intensive on Pratt’s Brooklyn campus. Credit: Credit-bearing courses in art, design, architecture, and writing. Best for students seeking portfolio development and college-level creative study. Deadline: verify official application dates each year.",类别：艺术、设计、建筑与作品集。形式：Pratt Brooklyn 校园四周线下暑期强化项目。学分：艺术、设计、建筑与写作方向的有学分课程。适合希望发展作品集并体验大学水平创意学习的学生。截止日期：请每年核对官网申请日期。,,,,,Approved,艺术暑期资源说明,,,,,,,
Resources,Resource Link,resource_pratt_precollege_link,Pratt PreCollege Summer Intensive Website,Pratt PreCollege 暑期项目网站,,,https://www.pratt.edu/continuing-and-professional-studies/precollege/summer-precollege/,,Approved,艺术暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_saic_early_college_title,SAIC Early College Program Summer Institute,SAIC Early College Program 暑期学院,,,,,Approved,艺术暑期资源标题,,,,,,,
Resources,Resource Link,resource_saic_early_college_desc,"Category: Art, Design & Portfolio. Format: Summer institute for high school students, with in-person and online options depending on program. Credit: Some SAIC Early College summer courses are credit-bearing; families should verify course format and credit details. Best for students developing creative practice and portfolio direction.",类别：艺术、设计与作品集。形式：面向高中生的暑期学院，具体项目可能有线下或线上形式。学分：部分 SAIC Early College 暑期课程有学分；家庭应核对课程形式与学分说明。适合发展创作能力与作品集方向的学生。,,,,,Approved,艺术暑期资源说明,,,,,,,
Resources,Resource Link,resource_saic_early_college_link,SAIC Early College Summer Institute Website,SAIC Early College 暑期学院网站,,,https://www.saic.edu/high-school-programs/early-college-program-summer-institute,,Approved,艺术暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_yygs_title,Yale Young Global Scholars (YYGS),Yale Young Global Scholars 全球青年学者项目,,,,,Approved,领导力暑期资源标题,,,,,,,
Resources,Resource Link,resource_yygs_desc,"Category: Leadership, Global Issues & Liberal Arts. Format: Selective academic summer program for high school students with global learning and discussion-based seminars. Credit: Non-credit enrichment. Best for students interested in global issues, leadership, humanities, social sciences, and interdisciplinary learning. Deadline: verify official application dates each year.",类别：领导力、全球议题与人文社科。形式：面向高中生的选择性暑期学术项目，强调全球学习与讨论式课堂。学分：非学分型拓展项目。适合关注全球议题、领导力、人文社科与跨学科学习的学生。截止日期：请每年核对官网申请日期。,,,,,Approved,领导力暑期资源说明,,,,,,,
Resources,Resource Link,resource_yygs_link,YYGS Application Deadlines,YYGS 申请截止日期页面,,,https://globalscholars.yale.edu/application-deadlines,,Approved,领导力暑期资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_wharton_global_youth_title,Wharton Global Youth Program,Wharton Global Youth 青少年项目,,,,,Approved,商业领导力资源标题,,,,,,,
Resources,Resource Link,resource_wharton_global_youth_desc,"Category: Business, Finance, Leadership & Entrepreneurship. Format: Online and on-campus high school programs may be available depending on the program. Credit: Some programs may be credit-bearing; families should verify each program’s credit status. Best for students interested in business, finance, entrepreneurship, leadership, and data-driven decision-making.",类别：商业、金融、领导力与创业。形式：根据具体项目，可能提供线上或线下高中生项目。学分：部分项目可能有学分；家庭应核对具体项目的学分说明。适合对商业、金融、创业、领导力与数据决策感兴趣的学生。,,,,,Approved,商业领导力资源说明,,,,,,,
Resources,Resource Link,resource_wharton_global_youth_link,Wharton Global Youth Website,Wharton Global Youth 网站,,,https://globalyouth.wharton.upenn.edu/,,Approved,商业领导力资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_summer_online_title,Selected Summer & Online Learning Resources,精选暑期与线上高阶学习资源,,,,,Approved,暑期与线上学习资源分类标题,,,,,,,
Resources,Resource Link,resource_summer_online_desc,"Curated summer, residential, commuter, online, and advanced learning programs in liberal arts, STEM, math, writing, leadership, art, and gifted education. Program format, credit status, eligibility, and deadlines may change each year, so families should verify details on official websites.",精选文科、STEM、数学、写作、领导力、艺术与天赋教育方向的暑期、住宿、走读、线上与高阶学习项目。项目形式、是否有学分、申请资格与截止日期可能每年变化，家庭应以官网最新信息为准。,,,,,Approved,暑期与线上学习资源分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_duke_precollege_summer_title,Duke Pre-College Programs,Duke Pre-College 高阶学习项目,,,,,Approved,暑期学习资源标题,,,,,,,
Resources,Resource Link,resource_duke_precollege_summer_desc,"Category: Liberal Arts / STEM / Pre-College. Format: Summer enrichment; residential, commuter, or online options may vary by year. Credit: Generally non-credit enrichment; families should verify current credit status and eligibility on Duke’s official website. Typical application period: Winter to Spring; verify official deadlines.",类别：文科 / STEM / 大学预备。形式：暑期学术拓展；住宿、走读或线上形式可能每年不同。学分：通常为非学分型拓展项目；家庭应以 Duke 官网最新学分与申请资格说明为准。通常申请期：冬季至春季；请核对官网截止日期。,,,,,Approved,暑期学习资源说明,,,,,,,
Resources,Resource Link,resource_duke_precollege_summer_link,Duke Pre-College Website,Duke Pre-College 网站,,,https://provost.duke.edu/pre-college-programs/,,Approved,暑期学习资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_cty_summer_online_title,Johns Hopkins Center for Talented Youth (CTY),Johns Hopkins CTY 天才少年中心,,,,,Approved,暑期与线上学习资源标题,,,,,,,
Resources,Resource Link,resource_cty_summer_online_desc,Category: Gifted / Advanced Learning / Online & Summer. Format: Online and summer programs for advanced learners in grades 2–12. Credit: Course and credit status may vary by program; families should verify on CTY’s official course pages. Typical application period: varies by course and program.,类别：天赋教育 / 高阶学习 / 线上与暑期。形式：面向 2–12 年级高阶学习者的线上与暑期项目。学分：不同课程和项目可能不同；家庭应以 CTY 官方课程页面为准。通常申请期：按课程与项目不同而变化。,,,,,Approved,暑期与线上学习资源说明,,,,,,,
Resources,Resource Link,resource_cty_summer_online_link,CTY Website,CTY 网站,,,https://cty.jhu.edu/,,Approved,暑期与线上学习资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_ctd_summer_online_title,Northwestern Center for Talent Development (CTD),Northwestern CTD 才能发展中心,,,,,Approved,暑期与线上学习资源标题,,,,,,,
Resources,Resource Link,resource_ctd_summer_online_desc,"Category: Gifted / Advanced Learning / Leadership / Online & Summer. Format: Summer day, residential, and online options may be available. Credit: Some accelerated online courses may be credit-bearing; families should verify course-specific credit details. Typical application period: varies by program.",类别：天赋教育 / 高阶学习 / 领导力 / 线上与暑期。形式：可能提供暑期走读、住宿与线上项目。学分：部分 accelerated online 课程可能有学分；家庭应核对具体课程说明。通常申请期：按项目不同而变化。,,,,,Approved,暑期与线上学习资源说明,,,,,,,
Resources,Resource Link,resource_ctd_summer_online_link,CTD Summer Programs Website,CTD 暑期项目网站,,,https://www.ctd.northwestern.edu/summer-programs,,Approved,暑期与线上学习资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_stanford_precollegiate_title,Stanford Pre-Collegiate Summer Institutes,Stanford Pre-Collegiate 暑期学院,,,,,Approved,暑期与线上学习资源标题,,,,,,,
Resources,Resource Link,resource_stanford_precollegiate_desc,Category: STEM / Humanities / Writing / Advanced Learning. Format: Stanford Pre-Collegiate Summer Institutes are selective summer enrichment courses; current program format should be verified on the official website. Credit: Generally non-credit enrichment. Typical deadline: check official admissions page each year.,类别：STEM / 人文 / 写作 / 高阶学习。形式：Stanford Pre-Collegiate Summer Institutes 是选择性暑期拓展课程；具体项目形式应以官网为准。学分：通常为非学分型拓展项目。截止日期：每年请查看官方 admissions 页面。,,,,,Approved,暑期与线上学习资源说明,,,,,,,
Resources,Resource Link,resource_stanford_precollegiate_link,Stanford Pre-Collegiate Admissions,Stanford Pre-Collegiate 申请页面,,,https://summerinstitutes.spcs.stanford.edu/admissions,,Approved,暑期与线上学习资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Category,resources_2e_parenting_title,"Gifted, 2E & Neurodivergent Parenting",天赋、双重特殊与神经多元养育资源,,,,,Approved,资源分类标题,,,,,,,
Resources,Category,resources_2e_parenting_desc,"Professional books, articles, organizations, and parent resources for families supporting gifted, twice-exceptional, ADHD, autistic, and neurodivergent students.",为支持天赋、双重特殊、ADHD、自闭症及神经多元学生的家庭整理专业书籍、文章、机构与家长资源。,,,,,Approved,资源分类说明,,,,,,,
Resources,Resource Link,resource_2e_books_title,Professional 2E & Gifted Parenting Books,专业 2E 与天赋养育书籍,,,,,Approved,资源标题,,,,,,,
Resources,Resource Link,resource_2e_books_desc,"Recommended professional and parent-friendly books on gifted children, twice-exceptional learners, emotional intensity, self-advocacy, and strengths-based support.",推荐关于天赋儿童、双重特殊学生、情绪强度、自我倡导与优势导向支持的专业及家长友好型书籍。,,,,,Approved,资源说明,,,,,,,
Resources,Resource Link,resource_2e_books_link,To be added,待补充,,,,,Approved,资源链接,,,,,,,
Resources,Resource Link,resource_seng_title,SENG - Supporting Emotional Needs of the Gifted,SENG - Supporting Emotional Needs of the Gifted,,,,,Approved,机构资源标题,,,,,,,
Resources,Resource Link,resource_seng_desc,"Resources, education, and community support for gifted and twice-exceptional individuals and the people who care for them.",为天赋与双重特殊个体及其照顾者提供资源、教育与社群支持。,,,,,Approved,机构资源说明,,,,,,,
Resources,Resource Link,resource_seng_link,SENG Website,SENG 網站,,,https://sengifted.org/,,Approved,机构资源链接,,,,,,,
Resources,Resource Link,resource_chadd_title,CHADD - ADHD Parent Resources,CHADD - ADHD 家长资源,,,,,Approved,机构资源标题,,,,,,,
Resources,Resource Link,resource_chadd_desc,"Parent resources for understanding and supporting children with ADHD, including education, advocacy, and practical strategies.",帮助家长理解和支持 ADHD 儿童的资源，包括教育、倡导与实用策略。,,,,,Approved,机构资源说明,,,,,,,
Resources,Resource Link,resource_chadd_link,CHADD Parent Resource Link,CHADD 家长资源链接,,,https://chadd.org/for-parents/overview/,,Approved,机构资源链接,,,,,,,
Resources,Resource Link,resource_cdc_adhd_title,CDC ADHD Resources,CDC ADHD 官方资源,,,,,Approved,ADHD资源标题,,,,,,,
Resources,Resource Link,resource_cdc_adhd_desc,"Official public health information on ADHD symptoms, diagnosis, treatment, data, and family resources.",关于 ADHD 症状、诊断、治疗、数据与家庭资源的官方公共健康信息。,,,,,Approved,ADHD资源说明,,,,,,,
Resources,Resource Link,resource_cdc_adhd_link,CDC ADHD Website,CDC ADHD 网站,,,https://www.cdc.gov/adhd/,,Approved,ADHD资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_caddac_title,"CADDAC - Centre for ADHD Awareness, Canada",CADDAC - 加拿大 ADHD 认知中心,,,,,Approved,ADHD资源标题,,,,,,,
Resources,Resource Link,resource_caddac_desc,"A Canadian organization providing ADHD awareness, education, advocacy, programs, and resources for families and individuals affected by ADHD.",加拿大 ADHD 相关组织，为受 ADHD 影响的家庭与个人提供认知教育、倡导、项目与资源。,,,,,Approved,ADHD资源说明,,,,,,,
Resources,Resource Link,resource_caddac_link,CADDAC Website,CADDAC 网站,,,https://caddac.ca/,,Approved,ADHD资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_understood_adhd_title,Understood ADHD Resources,Understood ADHD 资源,,,,,Approved,ADHD资源标题,,,,,,,
Resources,Resource Link,resource_understood_adhd_desc,"Parent-friendly ADHD and learning differences resources, including practical explanations, tools, and support strategies.",面向家长的 ADHD 与学习差异资源，包括实用解释、工具与支持策略。,,,,,Approved,ADHD资源说明,,,,,,,
Resources,Resource Link,resource_understood_adhd_link,Understood ADHD Website,Understood ADHD 网站,,,https://www.understood.org/en/topics/adhd,,Approved,ADHD资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_additude_title,ADDitude ADHD Resources,ADDitude ADHD 资源,,,,,Approved,ADHD资源标题,,,,,,,
Resources,Resource Link,resource_additude_desc,"ADHD articles, webinars, parenting resources, school and learning strategies, executive function support, and practical tools for families.",提供 ADHD 文章、讲座、家长资源、学校学习策略、执行功能支持与家庭实用工具。,,,,,Approved,ADHD资源说明,,,,,,,
Resources,Resource Link,resource_additude_link,ADDitude Website,ADDitude 网站,,,https://www.additudemag.com/,,Approved,ADHD资源链接,,,,,,,
Resources,Resource Link,resource_autism_spectrum_title,Autism Spectrum & Asperger Profile Resources,自闭症谱系与 Asperger 特质资源,,,,,Approved,Autism资源分类标题,,,,,,,
Resources,Resource Link,resource_autism_spectrum_desc,"Professional and parent-friendly resources for autistic students, including students with Asperger profiles, social communication differences, sensory needs, and school support needs.",面向自闭症谱系学生的专业与家长友好资源，包括具有 Asperger 特质、社交沟通差异、感官需求与学校支持需求的学生。,,,,,Approved,Autism资源分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_autism_canada_title,Autism Canada,Autism Canada 加拿大自闭症资源,,,,,Approved,Autism资源标题,,,,,,,
Resources,Resource Link,resource_autism_canada_desc,"A Canadian autism resource and advocacy organization supporting autistic people, families, caregivers, and allies.",加拿大自闭症资源与倡导组织，支持自闭症人士、家庭、照顾者与支持者。,,,,,Approved,Autism资源说明,,,,,,,
Resources,Resource Link,resource_autism_canada_link,Autism Canada Website,Autism Canada 网站,,,https://www.autismcanada.org/,,Approved,Autism资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_autism_ontario_title,Autism Ontario,Autism Ontario 安省自闭症资源,,,,,Approved,Autism资源标题,,,,,,,
Resources,Resource Link,resource_autism_ontario_desc,"Ontario’s leading source of autism information, referral, family support, programs, and community resources.",安省重要的自闭症信息、转介、家庭支持、项目与社区资源来源。,,,,,Approved,Autism资源说明,,,,,,,
Resources,Resource Link,resource_autism_ontario_link,Autism Ontario Website,Autism Ontario 网站,,,https://www.autismontario.com/,,Approved,Autism资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_aide_canada_title,AIDE Canada Autism & Intellectual Disability Resources,AIDE Canada 自闭症与智力障碍资源,,,,,Approved,Autism资源标题,,,,,,,
Resources,Resource Link,resource_aide_canada_desc,A free Canadian national resource centre connecting the autism and intellectual disability community to reliable resources.,加拿大免费国家资源中心，为自闭症与智力障碍社群连接可靠资源。,,,,,Approved,Autism资源说明,,,,,,,
Resources,Resource Link,resource_aide_canada_link,AIDE Canada Website,AIDE Canada 网站,,,https://aidecanada.ca/,,Approved,Autism资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_asan_title,Autistic Self Advocacy Network (ASAN),Autistic Self Advocacy Network 自闭症自我倡导网络,,,,,Approved,Autism资源标题,,,,,,,
Resources,Resource Link,resource_asan_desc,"An autistic-led advocacy organization offering resources, toolkits, and rights-based perspectives for autistic people and families.",由自闭症人士主导的倡导组织，提供资源、工具包与以权利为基础的视角，支持自闭症人士与家庭。,,,,,Approved,Autism资源说明,,,,,,,
Resources,Resource Link,resource_asan_link,ASAN Resource Library,ASAN 资源库,,,https://autisticadvocacy.org/resources/,,Approved,Autism资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_cdc_autism_title,CDC Autism Resources,CDC 自闭症官方资源,,,,,Approved,Autism资源标题,,,,,,,
Resources,Resource Link,resource_cdc_autism_desc,"Official autism spectrum disorder materials and resources, including early identification, educational information, and family resources.",美国 CDC 提供的自闭症谱系障碍官方材料与资源，包括早期识别、教育信息与家庭资源。,,,,,Approved,Autism资源说明,,,,,,,
Resources,Resource Link,resource_cdc_autism_link,CDC Autism Resources,CDC 自闭症资源,,,https://www.cdc.gov/autism/communication-resources/index.html,,Approved,Autism资源链接,,,,,,,
Resources,Resource Link,resource_davidson_2e_title,Davidson Institute 2E Resource Guide,Davidson Institute 2E 资源指南,,,,,Approved,专业资源标题,,,,,,,
Resources,Resource Link,resource_davidson_2e_desc,"A resource guide for parents exploring twice-exceptionality, masking, assessment, strengths, and school support.",面向家长的双重特殊资源指南，涵盖 masking、评估、优势与学校支持等主题。,,,,,Approved,专业资源说明,,,,,,,
Resources,Resource Link,resource_davidson_2e_link,Davidson Institute 2E Resource Guide Link,Davidson Institute 2E 资源指南链接,,,https://www.davidsongifted.org/wp-content/uploads/2021/03/Twice-Exceptionality-A-Resource-Guide-for-Parents-15-June-2018.pdf,,Approved,机构资源链接,,,,,,,
Resources,Resource Link,resource_reel2e_title,REEL 2e Parent Toolkits,REEL 2e 家长工具包,,,,,Approved,家长资源标题,,,,,,,
Resources,Resource Link,resource_reel2e_desc,"Parent toolkits designed to help families understand, communicate about, and support twice-exceptional learners.",帮助家庭理解、沟通并支持双重特殊学生的家长工具包。,,,,,Approved,家长资源说明,,,,,,,
Resources,Resource Link,resource_reel2e_link,REEL 2e Parent Toolkits Link,REEL 2e 家长工具包链接,,,https://www.reel2e.org/parents/parent-toolkits,,Approved,机构资源链接,,,,,,,
Resources,Resource Link,resource_other_neurodivergent_parenting_title,Other Neurodivergent Parenting Resources,其他神经多元养育资源,,,,,Approved,资源标题,,,,,,,
Resources,Resource Link,resource_other_neurodivergent_parenting_desc,"Additional professional articles, books, and parent education resources can be added here over time.",未来可继续补充更多专业文章、书籍与家长教育资源。,,,,,Approved,资源说明,,,,,,,
Resources,Resource Link,resource_other_neurodivergent_parenting_link,To be added,待补充,,,,,Approved,资源链接,,,,,,,
Resources,Resource Link,resource_mensa_title,Mensa Gifted Youth Resources,Mensa 天赋青少年资源,,,,,Approved,天赋教育资源标题,,,,,,,
Resources,Resource Link,resource_mensa_desc,"Mensa is a high-IQ society for individuals who score within the top 2% on an approved intelligence test. Mensa also offers gifted youth and parent community resources in some countries, including Canada.",Mensa 是面向在认可智力测验中达到前 2% 人群的高智商组织。Mensa 在部分国家也提供天赋青少年与家长社群资源，包括加拿大。,,,,,Approved,天赋教育资源说明,,,,,,,
Resources,Resource Link,resource_mensa_link,Mensa International Website,Mensa International 网站,,,https://www.mensa.org/,,Approved,天赋教育资源链接,,,,,,,
Resources,Resource Link,resource_mensa_canada_youth_title,Mensa Canada Gifted Youth,Mensa Canada 天赋青少年项目,,,,,Approved,天赋教育资源标题,,,,,,,
Resources,Resource Link,resource_mensa_canada_youth_desc,Mensa Canada’s Gifted Youth Program provides social and interest-based opportunities and parent connection resources for young Mensa members under 18.,Mensa Canada 的天赋青少年项目为 18 岁以下年轻会员提供社交、兴趣活动与家长连接资源。,,,,,Approved,天赋教育资源说明,,,,,,,
Resources,Resource Link,resource_mensa_canada_youth_link,Mensa Canada Gifted Youth Website,Mensa Canada 天赋青少年网站,,,https://mensa.ca/gifted-youth/,,Approved,天赋教育资源链接,,,,,,,
Insights,Main,insights_page_title,Insights,教育洞察,,,,,Approved,教育洞察页面标题,,,,,,,
Insights,Main,insights_page_desc,"Research-based articles, curated recommendations, and practical guides for families exploring North American education pathways, student growth, and long-term planning.",为关注北美教育路径、学生成长与长期规划的家庭提供研究型文章、精选推荐与实用指南。,,,,,Approved,教育洞察页面说明,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Category,insights_school_pathways_title,School Pathways,私校与升学路径,,,,,Approved,教育洞察分类标题,,,,,,,
